Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
5007,2.01,Very Good,H,SI1,60.6,62.0,8.05,8.08,4.89,16582
21585,1.5,Fair,H,I1,69.3,61.0,6.99,6.81,4.78,3175
25203,0.59,Ideal,F,SI2,61.7,54.0,5.38,5.44,3.34,1195
23169,1.18,Ideal,I,VS1,62.2,57.0,6.76,6.72,4.19,5551
2348,1.0,Ideal,G,SI1,61.9,56.0,6.37,6.45,3.97,4997
24691,0.31,Premium,D,SI1,61.1,57.0,4.36,4.35,2.66,732
24314,0.61,Ideal,E,I1,63.4,57.0,5.43,5.37,3.42,1255
12821,0.73,Very Good,G,VS1,62.0,57.0,5.75,5.8,3.58,2825
12837,0.72,Ideal,D,VS2,,54.0,5.76,5.81,3.59,3450
8087,1.66,Premium,I,SI2,60.0,59.0,7.63,7.56,4.56,5310
3397,1.36,Very Good,H,VS1,59.9,58.0,7.16,7.2,4.3,9178
18921,1.07,Very Good,I,SI1,62.6,58.0,6.49,6.57,4.09,4451
11038,0.34,Very Good,E,VS2,58.8,59.0,4.56,4.59,2.69,745
11141,0.41,Very Good,G,VS1,62.4,57.0,4.71,4.74,2.95,899
13221,1.01,Ideal,G,SI1,62.7,57.0,6.3,6.34,3.96,5555
3852,0.31,Ideal,D,VS2,61.7,55.0,4.35,4.4,2.7,734
20475,0.4,Ideal,G,SI1,62.3,54.0,4.74,4.77,2.96,741
22271,1.24,Ideal,H,VVS1,62.3,54.0,6.88,6.9,4.29,8489
17015,1.0,Good,I,SI2,63.9,60.0,6.3,6.26,4.01,3528
277,0.51,Very Good,G,VVS2,61.7,58.0,5.13,5.18,3.18,1875
7573,1.51,Very Good,I,IF,62.2,62.0,7.3,7.33,4.55,12291
8249,0.34,Premium,F,VS2,61.2,59.0,4.49,4.53,2.76,686
606,1.0,Very Good,D,SI2,63.5,59.0,6.35,6.32,4.02,4295
4852,0.31,Ideal,I,VVS1,62.1,56.0,4.35,4.38,2.71,571
18861,0.54,Ideal,D,SI1,60.8,57.0,5.31,5.25,3.21,1786
1240,1.02,Very Good,F,SI1,61.9,58.0,6.43,6.49,4.0,5019
2990,1.23,Ideal,G,VVS1,61.2,56.0,6.94,6.9,4.23,11182
2644,0.5,Very Good,H,VVS1,63.5,58.0,5.03,4.98,3.18,1838
3259,0.3,Ideal,F,VVS1,61.9,56.0,4.29,4.33,2.67,802
9509,0.64,Premium,D,VS2,60.9,59.0,5.6,5.63,3.42,2243
3371,0.3,Premium,E,SI1,60.0,60.0,4.36,4.38,2.62,526
23628,0.9,Ideal,E,SI2,62.1,56.0,6.25,6.19,3.86,3804
22399,1.0,Fair,J,SI2,69.9,61.0,6.13,5.86,4.23,2117
23543,0.42,Ideal,D,VVS1,62.8,56.0,4.8,4.76,3.0,1621
7693,1.24,Fair,G,SI2,65.7,57.0,6.72,6.68,4.4,4058
2725,0.32,Very Good,E,SI1,63.3,56.0,4.35,4.34,2.75,720
22980,1.21,Premium,J,SI1,62.7,57.0,6.77,6.72,4.23,4391
11104,0.57,Ideal,F,SI1,62.2,55.0,5.32,5.36,3.32,1377
9435,0.28,Ideal,E,VVS1,62.0,56.0,4.23,4.19,2.61,828
18341,1.0,Very Good,F,SI1,63.2,54.0,6.3,6.23,3.96,4088
6931,1.04,Ideal,H,SI2,61.7,57.0,6.49,6.54,4.02,4461
13818,0.53,Ideal,G,SI1,61.8,58.0,5.16,5.19,3.2,1255
14679,0.35,Ideal,G,SI2,61.2,56.0,4.56,4.59,2.8,517
11516,2.38,Premium,J,SI1,62.4,58.0,8.54,8.46,5.31,12364
9753,0.58,Very Good,G,VVS2,62.1,58.0,5.35,5.4,3.34,1872
7153,0.7,Ideal,E,SI1,62.7,55.0,5.68,5.74,3.58,2774
6957,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,764
17814,2.05,Fair,I,VS1,67.7,58.0,7.74,7.68,5.22,17408
13788,0.42,Ideal,F,VVS2,62.2,56.0,4.82,4.79,2.99,1221
14329,0.4,Ideal,G,SI1,62.0,55.0,4.72,4.76,2.94,692
14146,1.07,Very Good,D,IF,59.0,59.0,6.63,6.72,3.94,17909
101,1.02,Fair,J,SI1,66.8,55.0,6.25,6.18,4.15,3027
24002,0.71,Ideal,I,VS2,61.8,55.0,5.7,5.73,3.53,2614
23241,0.36,Ideal,H,VS2,62.0,55.0,4.58,4.63,2.86,599
663,1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,5715
10609,0.65,Ideal,G,IF,60.1,57.0,5.61,5.65,3.38,3536
25982,1.0,Ideal,H,SI2,62.0,56.0,6.38,6.43,3.97,4649
19449,1.5,Premium,J,SI2,61.4,61.0,7.36,7.3,4.5,6750
26384,0.56,Ideal,D,SI1,61.4,57.0,5.31,5.34,3.27,1723
20167,0.35,Ideal,G,IF,61.4,55.0,4.59,4.56,2.81,1116
3845,0.5,Fair,F,I1,71.0,57.0,4.87,4.79,3.43,613
21698,0.51,Ideal,G,VS1,62.0,56.0,5.06,5.16,3.17,1656
5076,0.4,Very Good,I,VS1,63.5,55.0,4.71,4.67,2.98,882
25521,0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,1827
18522,0.32,Premium,H,SI1,62.0,58.0,4.38,4.39,2.72,461
13241,0.41,Very Good,G,VS2,62.9,59.0,4.7,4.75,2.97,827
17021,1.0,Very Good,F,VVS2,61.4,58.0,6.36,6.41,3.92,8216
17420,1.31,Very Good,J,SI2,61.8,59.0,6.96,7.02,4.32,5100
22544,0.24,Ideal,G,VS1,62.3,57.0,3.99,4.02,2.49,436
949,1.5,Ideal,H,VS1,61.3,55.0,7.37,7.34,4.51,10080
21444,0.51,Premium,E,SI1,62.8,61.0,5.07,5.06,3.18,1443
24332,0.32,Very Good,F,VVS1,62.2,55.0,4.39,4.43,2.74,886
7219,0.5,Premium,F,VS2,62.7,59.0,5.05,5.09,3.18,1436
12669,1.52,Premium,E,VS1,60.6,58.0,7.38,7.44,4.49,16628
26930,0.58,Ideal,I,SI2,61.3,56.0,5.38,5.45,3.32,1158
14228,1.01,Very Good,H,VS2,63.3,57.0,6.32,6.27,3.99,4559
11922,0.71,Premium,D,SI1,61.4,58.0,5.75,5.79,3.54,2913
4722,1.01,Premium,G,VS1,60.2,59.0,6.58,6.51,3.94,6618
12901,0.71,Ideal,J,VS2,62.4,54.0,5.72,5.76,3.58,1899
10897,0.69,Very Good,F,VVS2,61.5,60.0,5.64,5.67,3.48,2993
13621,1.01,Ideal,G,VS1,61.2,57.0,6.42,6.47,3.95,7290
12081,0.31,Premium,H,VVS1,61.9,58.0,4.34,4.32,2.68,907
10638,1.09,Ideal,H,SI1,62.3,55.0,6.61,6.58,4.11,5219
13992,0.78,Very Good,F,VS2,62.2,58.0,5.86,5.9,3.66,3429
23959,1.52,Very Good,I,SI1,62.7,59.0,7.26,7.34,4.58,7506
12196,0.7,Ideal,H,SI1,61.8,53.0,5.71,5.74,3.54,2499
3181,0.55,Good,H,SI1,,55.0,5.23,5.18,3.31,1263
15360,1.14,Ideal,F,VS2,61.9,57.0,6.67,6.7,4.13,7819
23920,1.5,Good,H,VS2,64.0,58.0,7.14,7.17,4.58,9620
9928,0.96,Premium,G,SI2,,59.0,6.32,6.28,3.85,4059
17125,0.58,Ideal,E,SI1,61.5,55.0,5.39,5.34,3.3,1758
18773,1.07,Ideal,G,VVS1,60.9,56.0,6.6,6.67,4.04,8895
7949,0.3,Ideal,H,SI1,62.0,58.0,4.25,4.33,2.66,407
13447,1.02,Ideal,H,SI1,61.8,57.0,6.43,6.46,3.98,6264
24838,1.01,Premium,D,SI1,61.2,60.0,6.47,6.41,3.94,5780
18096,0.33,Ideal,G,VS1,62.1,54.0,4.47,4.45,2.77,854
26738,0.6,Good,I,VS1,60.1,62.0,5.42,5.49,3.28,1378
10560,0.41,Premium,D,SI2,62.0,58.0,4.74,4.78,2.95,683
8807,0.3,Ideal,H,IF,61.8,55.0,4.31,4.3,2.66,1013
22835,1.0,Premium,E,SI1,59.7,57.0,6.56,6.48,3.89,5322
12868,0.25,Ideal,H,VVS1,60.2,56.0,4.1,4.11,2.47,525
3908,1.0,Premium,D,SI1,62.3,60.0,6.23,6.19,3.87,4469
19570,1.04,Premium,G,SI2,60.9,58.0,6.58,6.52,3.99,4277
18728,0.53,Ideal,E,VS2,62.0,56.0,5.29,5.2,3.25,1956
11817,0.31,Very Good,F,VS1,59.7,55.0,4.42,4.46,2.65,679
13077,1.01,Premium,F,SI1,60.3,58.0,6.53,6.61,3.96,4829
25011,0.42,Ideal,G,VVS2,61.3,56.0,4.81,4.82,2.95,1031
20995,2.01,Very Good,E,SI2,,60.0,8.2,8.24,4.84,17024
25090,0.7,Ideal,E,SI2,61.0,56.0,5.78,5.72,3.51,2376
22241,1.09,Good,D,IF,58.7,61.0,6.75,6.85,3.99,16406
24667,1.59,Premium,F,VS2,60.2,60.0,7.59,7.62,4.58,15461
16264,0.5,Ideal,G,VS2,62.2,54.1,5.07,5.12,3.17,1601
22312,0.91,Premium,F,SI2,62.5,56.0,6.21,6.15,3.86,3822
4637,0.35,Premium,H,VVS2,62.7,58.0,4.5,4.46,2.81,906
14509,1.01,Fair,D,SI1,65.0,57.0,6.3,6.22,4.07,5385
24799,2.11,Very Good,D,SI2,60.9,60.0,8.21,8.28,5.02,18407
16598,2.19,Ideal,I,SI2,62.5,56.0,8.31,8.24,5.18,15254
4462,0.7,Ideal,G,VVS1,60.7,57.0,5.73,5.76,3.49,3303
16987,0.7,Fair,F,VS1,67.8,60.0,5.5,5.39,3.69,2381
4034,0.32,Premium,F,VS2,62.1,59.0,4.41,4.35,2.72,828
22999,0.55,Very Good,I,SI2,61.5,60.0,5.23,5.25,3.22,1087
18436,1.04,Very Good,F,VS2,61.0,60.0,6.54,6.48,3.97,6361
9943,2.09,Premium,J,SI2,60.0,60.0,8.32,8.37,5.01,13092
21773,1.25,Ideal,D,SI2,61.9,54.4,6.9,6.93,4.28,6779
12623,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,3790
26296,0.35,Premium,I,VS1,61.1,60.0,4.58,4.52,2.78,709
6884,0.44,Premium,E,VVS2,60.0,59.0,4.99,4.95,2.98,1334
7064,1.04,Good,F,SI1,,57.0,6.36,6.41,4.03,4828
2882,1.36,Premium,G,I1,62.1,57.0,7.11,7.06,4.4,4509
26445,0.31,Ideal,E,VS1,60.4,57.0,4.4,4.37,2.65,942
10227,0.3,Very Good,D,SI2,61.2,60.0,4.28,4.31,2.63,447
23020,1.0,Premium,E,SI2,58.5,61.0,6.52,6.48,3.8,4202
4658,0.61,Ideal,D,VS1,61.9,56.0,5.43,5.45,3.37,2658
15139,0.42,Ideal,G,VVS2,61.4,54.0,4.81,4.9,2.98,962
17609,0.32,Premium,E,SI1,62.2,57.0,4.43,4.38,2.74,720
6866,1.13,Premium,H,VS2,62.4,58.0,6.61,6.66,4.14,5779
6441,0.4,Ideal,E,VS2,60.9,56.0,4.78,4.81,2.92,904
23530,0.5,Ideal,H,VS1,61.4,54.0,5.13,5.16,3.16,1370
10567,0.3,Ideal,F,VS2,62.5,55.0,4.31,4.27,2.68,776
11667,0.9,Premium,E,VS2,58.0,61.0,6.45,6.34,3.71,4385
5498,1.11,Ideal,F,VS2,61.8,56.0,6.66,6.7,4.13,9057
16931,1.16,Good,F,SI2,63.7,63.0,6.55,6.63,4.2,4395
2001,0.75,Ideal,E,VS2,62.4,57.0,5.76,5.81,3.61,3263
21664,1.2,Ideal,H,SI1,61.1,56.0,6.92,6.87,4.21,6968
19394,1.03,Ideal,F,I1,61.1,55.0,6.51,6.54,3.99,3444
23017,0.55,Very Good,J,VS2,61.7,54.0,5.29,5.34,3.28,1172
14365,0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,1085
2760,0.74,Ideal,E,SI1,62.6,56.0,5.74,5.7,3.58,2489
3509,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,5376
9310,1.51,Ideal,D,VS2,62.1,58.0,7.32,7.34,4.55,15821
21120,0.31,Ideal,E,VVS2,61.6,55.0,4.38,4.35,2.69,1046
19384,1.58,Premium,D,SI2,59.6,59.0,7.67,7.61,4.55,10934
13312,0.3,Ideal,G,VS2,61.7,56.0,4.31,4.35,2.67,526
20658,0.87,Ideal,H,SI1,62.5,57.0,6.13,6.06,3.81,2923
19181,1.01,Good,E,VS1,63.6,54.0,6.38,6.32,4.04,7466
15431,0.71,Good,H,SI1,63.5,57.0,5.63,5.67,3.59,2096
13767,0.9,Good,E,SI2,62.0,63.0,6.09,6.14,3.79,3218
19037,0.24,Very Good,E,VVS2,57.7,61.0,4.12,4.13,2.38,478
7260,0.42,Ideal,F,VVS2,62.1,55.0,4.81,4.79,2.98,1221
20148,1.5,Premium,J,SI2,61.3,59.0,7.38,7.33,4.51,5351
25424,2.28,Ideal,I,SI2,62.9,57.0,8.41,8.34,5.27,16187
327,1.11,Premium,E,SI2,62.5,58.0,6.63,6.61,4.14,4664
14377,0.53,Ideal,D,VS2,62.2,56.0,5.17,5.18,3.22,1809
23196,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,4284
23146,0.32,Very Good,G,VS1,62.1,55.0,4.41,4.44,2.75,645
20159,0.9,Ideal,D,SI1,61.6,55.0,6.23,6.27,3.85,5081
24844,1.03,Ideal,E,SI1,62.2,57.0,6.42,6.48,4.01,5234
1750,1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,11971
14715,0.73,Fair,E,VVS2,57.4,59.0,5.99,5.95,3.43,3813
1304,0.33,Good,I,VS1,63.2,57.0,4.37,4.4,2.77,521
3815,1.03,Ideal,F,SI2,61.6,55.0,6.49,6.46,3.99,4769
18939,0.32,Ideal,F,VVS1,61.5,56.0,4.41,4.43,2.72,867
375,1.39,Ideal,J,VS2,60.9,57.0,7.2,7.25,4.4,6831
22093,0.7,Good,I,VS2,57.5,62.0,5.81,5.78,3.33,2268
4433,0.4,Very Good,G,VVS2,61.6,58.0,4.73,4.78,2.93,925
16978,1.06,Ideal,E,VS2,61.3,57.0,6.54,6.57,4.02,9092
23507,1.21,Very Good,I,VS2,62.0,57.0,6.78,6.83,4.22,5931
1976,2.03,Premium,G,I1,61.1,58.0,8.11,8.06,4.94,6377
23866,0.54,Very Good,F,SI1,63.3,56.0,5.24,5.21,3.31,1389
10781,1.01,Premium,E,SI2,59.5,60.0,6.59,6.53,3.9,3801
13821,0.56,Ideal,G,VS2,60.9,56.0,5.34,5.36,3.26,1662
16457,0.31,Ideal,F,SI1,61.2,55.0,4.37,4.4,2.68,568
7650,1.5,Fair,J,VS2,64.5,59.0,7.2,7.07,4.6,5846
10969,0.31,Premium,G,SI2,61.3,58.0,4.4,4.37,2.69,523
15870,0.31,Ideal,H,VVS1,62.2,56.0,4.37,4.34,2.71,907
18217,0.34,Ideal,E,SI1,60.7,57.0,4.51,4.48,2.73,765
3836,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15829
13187,0.31,Premium,G,SI1,62.1,58.0,4.36,4.33,2.7,593
13989,1.03,Ideal,F,VS2,60.4,56.0,6.59,6.56,3.97,6467
26402,0.78,Fair,E,SI2,66.9,57.0,5.7,5.66,3.6,2721
3602,0.37,Ideal,F,VS2,61.4,56.0,4.63,4.59,2.83,957
9041,0.3,Good,G,VS1,63.1,59.0,4.25,4.27,2.69,605
20367,0.3,Premium,G,VS1,62.1,60.0,4.3,4.24,2.65,776
11028,0.3,Premium,E,VVS2,61.8,58.0,4.29,4.26,2.64,1013
2007,0.7,Ideal,F,SI1,60.8,57.0,5.73,5.71,3.48,2596
26654,0.55,Ideal,H,SI1,61.5,54.0,5.3,5.33,3.27,1134
6387,1.01,Premium,F,VS2,62.2,60.0,6.37,6.4,3.97,6416
24496,0.9,Fair,H,VS2,65.6,55.0,6.01,5.97,3.93,3375
1649,1.2,Premium,H,SI1,,60.0,6.9,6.85,4.18,6282
13004,1.01,Good,D,SI2,63.6,56.0,6.38,6.33,4.04,4805
13432,1.35,Premium,I,SI2,62.3,59.0,7.09,7.03,4.4,5919
16725,0.31,Ideal,F,VS1,61.1,57.0,4.34,4.36,2.66,729
14592,1.02,Very Good,H,SI2,63.1,59.0,6.43,6.37,4.04,4284
11757,0.3,Ideal,F,IF,60.8,57.0,4.34,4.38,2.65,873
8599,1.02,Good,H,SI2,61.4,60.0,6.44,6.49,3.97,4521
13766,1.54,Very Good,D,SI1,63.0,59.0,7.31,7.35,4.62,13196
16481,0.7,Good,D,SI1,61.6,62.0,5.67,5.72,3.51,2570
19579,0.79,Very Good,F,SI1,62.7,60.0,5.82,5.89,3.67,2878
23916,0.44,Ideal,G,VVS1,61.8,55.0,4.86,4.91,3.02,1235
3158,0.3,Good,E,VVS2,61.1,61.0,4.32,4.36,2.65,622
1578,0.4,Premium,D,SI2,62.1,60.0,4.69,4.75,2.93,666
1609,0.72,Ideal,F,SI2,62.1,57.0,5.72,5.75,3.56,2241
19397,1.04,Premium,H,VS2,59.6,58.0,6.63,6.55,3.93,5344
6893,0.41,Ideal,G,SI1,61.7,54.0,4.78,4.81,2.96,688
2846,0.31,Very Good,G,VS2,63.1,56.0,4.37,4.31,2.74,698
20524,1.02,Ideal,J,SI2,61.6,55.0,6.49,6.43,3.98,2611
26132,0.31,Premium,E,VS2,60.3,58.0,4.37,4.42,2.65,680
26571,1.12,Premium,E,I1,61.0,59.0,6.7,6.74,4.1,3942
8925,0.41,Premium,F,VVS2,61.0,59.0,4.79,4.82,2.93,1115
8092,0.4,Ideal,H,VS2,61.4,57.0,4.72,4.79,2.92,926
7806,1.0,Premium,H,IF,60.6,57.0,6.54,6.47,3.94,7235
14394,0.38,Ideal,G,VVS1,61.9,56.0,4.67,4.7,2.9,993
17977,0.7,Ideal,E,VS2,62.2,55.0,5.67,5.71,3.54,2981
25408,0.75,Ideal,E,VS2,60.2,57.0,5.93,5.9,3.56,3136
24359,0.51,Good,H,SI1,63.7,56.0,5.1,5.07,3.24,1227
23726,0.53,Premium,F,VS2,60.6,55.0,5.26,5.23,3.18,1753
14698,1.12,Very Good,G,SI2,61.2,58.0,6.65,6.69,4.08,5504
1331,2.2,Premium,J,SI2,60.9,60.0,8.42,8.34,5.1,13065
7785,0.52,Ideal,H,SI2,61.0,55.0,5.22,5.19,3.18,1065
17747,0.9,Very Good,H,VS1,63.2,59.0,6.08,6.11,3.85,4324
511,1.01,Very Good,I,SI2,63.5,57.0,6.35,6.37,4.04,4244
12039,2.01,Good,G,SI1,63.1,59.0,7.98,8.03,5.05,18572
16919,1.5,Premium,D,SI2,,60.0,7.48,7.45,4.4,8518
5858,1.22,Ideal,H,VVS2,61.7,56.0,6.83,6.87,4.23,9366
14751,0.39,Ideal,G,VS2,62.2,53.9,4.66,4.69,2.9,787
20215,1.18,Ideal,G,VS2,62.7,55.0,6.77,6.74,4.23,8564
10307,1.07,Premium,G,VS2,62.1,58.0,6.59,6.55,4.08,6471
26967,1.25,Premium,J,SI1,62.0,58.0,6.9,6.88,4.27,5166
10294,1.25,Ideal,E,VS2,62.6,56.0,6.89,6.84,4.3,8400
14717,0.4,Premium,F,VVS1,60.2,59.0,4.74,4.76,2.86,1263
13334,0.39,Very Good,F,VVS2,63.5,58.0,4.65,4.61,2.94,1058
25195,0.32,Ideal,G,SI1,63.0,56.0,4.38,4.35,2.75,612
20342,0.34,Ideal,E,VVS1,61.0,57.0,4.53,4.55,2.77,946
12517,1.5,Premium,G,SI2,60.1,59.0,7.38,7.36,4.43,8820
1014,0.25,Very Good,E,VVS1,60.2,59.0,4.11,4.13,2.48,575
20545,1.0,Good,F,SI1,64.9,57.0,6.25,6.32,4.08,4844
6897,0.31,Ideal,I,VS1,61.9,55.0,4.35,4.38,2.7,503
13523,1.0,Ideal,E,VS2,61.3,58.0,6.41,6.44,3.94,7370
17691,0.8,Good,E,VS2,64.5,56.0,5.8,5.86,3.76,3273
6242,0.52,Ideal,F,VS1,62.3,55.0,5.16,5.21,3.23,1778
18972,1.03,Premium,E,SI2,61.0,60.0,6.53,6.46,3.96,4522
15392,2.06,Good,I,VS2,60.2,64.0,8.34,8.14,4.97,15046
17897,0.7,Good,F,SI1,57.9,63.0,5.8,5.84,3.37,2190
26780,0.35,Very Good,F,VS2,61.1,62.0,4.5,4.54,2.76,706
21338,1.22,Good,J,VS1,58.5,61.0,6.94,7.0,4.08,5356
10750,2.01,Very Good,I,VS2,62.1,60.0,7.96,8.01,4.96,15919
8379,0.54,Ideal,G,VS1,61.0,57.0,5.25,5.28,3.21,1957
7866,1.04,Ideal,F,VS2,62.1,57.0,6.48,6.53,4.04,6692
24707,1.51,Very Good,G,VS1,60.2,63.0,7.36,7.39,4.44,12317
9973,0.3,Ideal,J,VS1,59.7,57.0,4.4,4.37,2.62,506
16341,1.23,Premium,H,VVS2,62.8,56.0,6.9,6.82,4.31,8004
23797,0.73,Ideal,G,SI1,60.7,56.0,5.89,5.81,3.55,2659
11755,1.01,Very Good,G,IF,61.1,56.0,6.45,6.48,3.95,9063
22123,0.72,Very Good,E,SI1,61.6,58.0,5.74,5.78,3.55,2688
6919,1.02,Ideal,H,SI2,60.5,60.0,6.56,6.53,3.96,4225
11644,0.32,Premium,G,SI1,61.6,58.0,4.4,4.36,2.7,612
11197,0.9,Ideal,G,SI2,62.8,54.0,6.11,6.15,3.85,3820
25766,2.02,Premium,I,VS2,59.6,60.0,8.25,8.2,4.9,16861
11177,1.02,Premium,D,VS2,59.8,61.0,6.61,6.54,3.93,6909
21102,0.31,Ideal,H,VVS2,61.3,56.0,4.37,4.4,2.69,778
21012,0.4,Ideal,I,VS1,61.5,59.0,4.72,4.75,2.91,736
6488,0.72,Very Good,G,VS1,63.8,58.0,5.64,5.68,3.61,2819
18905,0.73,Very Good,G,I1,62.5,58.0,5.74,5.82,3.61,1298
11818,1.3,Premium,J,VVS2,62.9,60.0,6.91,6.86,4.33,6405
4210,1.51,Ideal,I,SI1,62.8,54.0,7.31,7.27,4.58,8574
17645,0.42,Ideal,G,VS2,61.8,56.0,4.84,4.81,2.98,1087
11153,0.43,Premium,D,SI2,62.6,58.0,4.79,4.82,3.01,716
318,0.38,Premium,F,VS2,60.9,56.0,4.72,4.67,2.86,1026
21808,1.61,Ideal,F,VS2,62.9,56.0,7.52,7.46,4.71,15426
24274,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3053
2585,0.54,Ideal,F,VS1,60.9,57.0,5.26,5.21,3.19,1866
21349,1.53,Very Good,H,VS1,59.5,63.0,7.44,7.51,4.45,9896
8720,0.57,Very Good,E,VS2,60.7,58.0,5.37,5.33,3.25,1732
22633,0.31,Ideal,E,VS1,61.9,56.0,4.32,4.34,2.68,734
15932,0.41,Premium,D,SI2,62.4,60.0,4.77,4.71,2.96,876
2851,0.96,Very Good,G,SI2,63.1,56.0,6.29,6.22,3.95,3951
19270,1.14,Premium,H,SI1,59.2,58.0,6.86,6.8,4.04,4980
9351,0.72,Premium,F,VS2,62.7,59.0,5.75,5.71,3.59,2607
5785,0.54,Very Good,F,SI1,61.2,55.0,5.23,5.29,3.22,1346
10383,0.33,Ideal,I,VVS2,62.7,54.0,4.45,4.42,2.78,743
3961,0.34,Ideal,G,SI1,61.8,54.4,4.49,4.52,2.79,531
260,0.59,Ideal,E,VS2,61.4,58.0,5.38,5.4,3.31,1657
23852,0.26,Very Good,F,VS2,62.5,55.0,4.05,4.08,2.54,381
21387,0.4,Ideal,G,SI2,62.1,55.0,4.73,4.74,2.94,926
10452,1.11,Premium,H,SI2,61.6,60.0,6.67,6.6,4.09,4662
23976,1.2,Good,E,VS2,61.8,61.0,6.69,6.71,4.14,8563
24791,1.12,Ideal,F,SI2,61.6,57.0,6.68,6.66,4.11,4720
19028,1.0,Good,J,VVS2,63.7,57.0,6.34,6.31,4.03,3265
15883,0.71,Very Good,H,VS1,62.8,58.0,5.67,5.7,3.57,2277
16626,1.54,Premium,G,SI2,59.4,60.0,7.52,7.49,4.46,7848
23344,0.31,Ideal,D,SI1,62.6,57.0,4.3,4.32,2.7,571
14885,1.4,Ideal,H,VS2,63.0,56.0,7.13,7.07,4.47,8977
1903,1.06,Ideal,G,SI2,61.0,56.0,6.62,6.56,4.02,3321
556,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10098
7306,0.9,Very Good,H,SI1,58.7,59.0,6.3,6.35,3.71,3447
7084,0.52,Good,F,VS1,64.2,58.0,5.1,5.02,3.25,1841
19749,1.2,Ideal,G,VVS1,62.2,57.0,6.77,6.81,4.22,9009
20561,0.33,Ideal,G,VS2,62.3,57.0,4.43,4.4,2.75,743
24403,0.41,Ideal,J,SI2,62.5,54.0,4.78,4.79,2.99,731
11061,0.96,Fair,H,I1,68.9,59.0,6.09,5.96,4.15,1773
21326,0.3,Premium,F,VS1,61.9,59.0,4.3,4.26,2.65,844
21968,0.4,Premium,G,VS1,60.3,59.0,4.76,4.8,2.88,877
7503,0.7,Ideal,F,SI1,61.2,55.0,5.74,5.76,3.52,3119
16401,0.38,Ideal,E,SI1,,53.8,4.63,4.67,2.88,693
23891,0.51,Premium,E,SI1,62.4,59.0,5.07,5.12,3.18,1381
14732,1.01,Good,D,VS2,67.0,57.0,6.11,6.22,4.13,6113
505,0.7,Very Good,G,SI2,60.6,58.0,5.72,5.77,3.48,2057
5101,0.59,Very Good,D,VS2,63.2,57.0,5.28,5.32,3.35,1948
14682,0.24,Ideal,E,VVS1,60.2,57.0,4.02,4.07,2.44,678
1265,0.65,Premium,F,VS2,59.6,58.0,5.65,5.62,3.36,1970
3827,0.7,Very Good,E,SI2,63.1,56.0,5.66,5.63,3.56,2273
18877,0.76,Ideal,F,VS2,61.6,55.0,5.88,5.9,3.63,2725
17927,1.0,Premium,G,SI2,61.8,59.0,6.38,6.33,3.93,4368
14466,0.71,Ideal,G,SI1,59.7,60.0,5.79,5.81,3.46,2522
8090,0.71,Ideal,D,VS2,60.4,53.0,5.81,5.85,3.52,3020
337,1.52,Premium,D,SI2,60.6,62.0,7.42,7.37,4.48,9561
18799,0.31,Premium,E,SI1,62.6,60.0,4.31,4.35,2.71,544
19127,0.31,Premium,G,VS2,59.8,60.0,4.4,4.43,2.64,544
7892,0.91,Very Good,F,VS1,62.4,59.0,6.15,6.16,3.84,5302
10437,0.34,Ideal,D,VS1,60.3,57.0,4.52,4.55,2.73,914
11720,0.9,Very Good,G,SI1,63.1,59.0,6.15,6.11,3.87,3669
16064,0.41,Ideal,G,VVS2,62.2,56.0,4.75,4.8,2.97,1007
10036,1.02,Very Good,F,SI2,60.0,57.0,6.53,6.57,3.93,4373
24146,1.43,Premium,D,VS2,62.6,59.0,7.19,7.21,4.51,13873
22804,1.52,Premium,E,SI1,60.2,58.0,7.44,7.37,4.46,10180
24957,0.32,Premium,E,I1,60.9,58.0,4.38,4.42,2.68,345
10426,0.59,Ideal,E,VS1,62.3,56.0,5.4,5.38,3.36,2294
18041,0.3,Premium,D,SI1,59.7,59.0,4.37,4.34,2.6,709
13449,0.9,Fair,E,SI1,65.5,59.0,6.06,6.03,3.96,3508
16532,1.01,Fair,D,VS2,59.1,68.0,6.56,6.44,3.84,5797
3143,0.42,Very Good,F,SI1,62.9,57.0,4.73,4.77,2.99,773
236,1.21,Premium,H,IF,62.2,58.0,6.83,6.8,4.24,8446
16918,0.5,Premium,F,VS2,62.3,58.0,5.02,5.06,3.14,1436
22291,0.31,Very Good,D,SI1,63.4,58.0,4.35,4.32,2.75,732
24352,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,13278
10372,0.37,Premium,E,VS2,59.1,60.0,4.66,4.68,2.76,811
5667,0.39,Ideal,E,IF,61.3,56.0,4.71,4.75,2.9,1333
